22/3/5,10:38:15,0.03,1142901.88,7.65,623.00,0.34,2.96
22/3/5,10:38:34,0.03,1139270.83,240.72,300.00,0.33,0.09
22/3/5,10:38:52,0.03,1148688.35,7.32,623.00,0.33,2.96
22/3/5,10:39:10,0.03,1139707.42,238.37,300.00,0.33,0.09
22/3/5,10:39:28,0.03,1144607.33,244.83,300.00,0.34,0.09
22/3/5,10:39:46,0.03,1144654.09,7.52,623.00,0.34,2.96
22/3/5,10:40:5,0.03,1146338.91,249.53,300.00,0.34,0.09
22/3/5,10:40:23,0.03,1140416.67,7.63,623.00,0.34,2.96
22/3/5,10:40:41,0.03,1135416.67,238.08,300.00,0.33,0.09
22/3/5,10:40:59,0.03,1137617.55,250.70,300.00,0.34,0.09
22/3/5,10:41:17,0.03,1137682.67,7.35,623.00,0.33,2.96
22/3/5,10:41:36,0.03,1137095.09,251.29,300.00,0.34,0.09
22/3/5,10:41:53,0.03,1076850.89,7.74,623.00,0.35,2.96
22/3/5,10:42:11,0.03,1132674.30,244.24,300.00,0.34,0.09
22/3/5,10:42:29,0.03,1140146.75,248.35,300.00,0.34,0.09
22/3/5,10:42:48,0.03,1134691.75,7.41,623.00,0.33,2.96
22/3/5,10:43:6,0.03,1129583.33,241.90,300.00,0.33,0.09
22/3/5,10:43:24,0.03,1139011.57,7.25,623.00,0.33,2.96
22/3/5,10:43:42,0.03,1137500.00,245.42,300.00,0.34,0.09
22/3/5,10:44:0,0.03,1123309.05,240.14,300.00,0.33,0.09
22/3/5,10:44:18,0.03,1128362.88,7.59,623.00,0.34,2.96
22/3/5,10:44:36,0.03,1125390.22,238.08,300.00,0.33,0.09
22/3/5,10:44:54,0.03,1132217.57,7.27,623.00,0.33,2.96
22/3/5,10:45:12,0.03,1119354.84,7.17,623.00,0.32,2.96
22/3/5,10:45:30,0.03,1134381.55,246.30,300.00,0.34,0.09
22/3/5,10:45:48,0.03,1129811.72,7.49,623.00,0.34,2.96
22/3/5,10:46:7,0.03,1128735.63,252.76,300.00,0.35,0.09
22/3/5,10:46:25,0.03,1131518.32,7.20,623.00,0.32,2.96
22/3/5,10:46:43,0.03,1125365.34,7.27,623.00,0.33,2.96
22/3/5,10:47:1,0.03,1121436.00,245.71,300.00,0.34,0.09
22/3/5,10:47:19,0.03,1122788.76,7.38,623.00,0.33,2.96
22/3/5,10:47:37,0.03,1129275.97,251.58,300.00,0.35,0.09
22/3/5,10:47:55,0.03,1122812.50,7.64,623.00,0.34,2.96
22/3/5,10:48:13,0.03,1127853.40,7.72,623.00,0.35,2.96
22/3/5,10:48:31,0.03,1128062.83,252.17,300.00,0.35,0.09
22/3/5,10:48:49,0.03,1125863.87,7.73,623.00,0.35,2.96
22/3/5,11:0:17,0.00,1029874.21,7.08,623.00,0.32,2.96
22/3/5,11:0:34,0.00,1052341.31,229.86,300.00,0.32,0.09
22/3/5,11:0:52,0.00,1079436.33,7.20,623.00,0.32,2.96
22/3/5,11:1:9,0.00,1097071.13,229.86,300.00,0.32,0.09
22/3/5,11:1:27,0.00,1103746.10,7.23,623.00,0.32,2.96
22/3/5,11:1:45,0.00,1113660.06,7.13,623.00,0.32,2.96
22/3/5,11:2:3,0.00,1125759.16,229.86,300.00,0.32,0.09
22/3/5,11:2:21,0.00,1122940.56,6.95,623.00,0.31,2.96
22/3/5,11:2:39,0.00,1131865.83,227.22,300.00,0.31,0.09
22/3/5,11:2:58,0.00,1137696.34,7.56,623.00,0.34,2.96
22/3/5,11:3:16,0.00,1129270.83,7.20,623.00,0.32,2.96
22/3/5,11:3:34,0.00,1131250.00,244.54,300.00,0.34,0.09
22/3/5,11:3:52,0.00,1134827.95,7.40,623.00,0.33,2.96
22/3/5,11:4:10,0.00,1137473.90,238.08,300.00,0.33,0.09
22/3/5,11:4:28,0.00,1140566.04,7.28,623.00,0.33,2.96
22/3/5,11:4:47,0.00,1138598.33,7.30,623.00,0.33,2.96
22/3/5,11:5:5,0.00,1138702.93,248.06,300.00,0.34,0.09
22/3/5,11:5:23,0.00,1141823.90,7.56,623.00,0.34,2.96
22/3/5,11:5:41,0.00,1135833.33,236.91,300.00,0.33,0.09
22/3/5,11:5:59,0.00,1133298.65,233.09,300.00,0.32,0.09
22/3/5,11:6:17,0.00,1117604.17,7.39,623.00,0.33,2.96
22/3/5,11:6:35,0.00,1136259.14,241.60,300.00,0.33,0.09
22/3/5,11:6:54,0.00,1137552.30,7.13,623.00,0.32,2.96
22/3/5,11:7:12,0.01,1137277.49,248.06,300.00,0.34,0.09
22/3/5,11:7:30,0.01,1133020.83,248.06,300.00,0.34,0.09
22/3/5,11:7:48,0.01,1137355.72,7.17,623.00,0.32,2.96
22/3/5,11:8:6,0.01,1129375.00,243.36,300.00,0.33,0.09
22/3/5,11:8:24,0.01,1132533.89,7.65,623.00,0.34,2.96
22/3/5,11:8:42,0.01,1130448.38,248.35,300.00,0.34,0.09
22/3/5,11:9:0,0.01,1135152.15,232.80,300.00,0.32,0.09
22/3/5,11:9:19,0.01,1128407.91,7.35,623.00,0.33,2.96
22/3/5,11:9:37,0.01,1128854.17,219.88,300.00,0.30,0.09
22/3/5,11:9:55,0.01,1126770.83,7.37,623.00,0.33,2.96
22/3/5,11:10:13,0.01,1130303.03,250.70,300.00,0.34,0.09
22/3/5,11:10:31,0.01,1128183.72,238.37,300.00,0.33,0.09
22/3/5,11:10:49,0.01,1133542.98,7.52,623.00,0.34,2.96
22/3/5,11:11:7,0.01,1133752.62,249.82,300.00,0.34,0.09
22/3/5,11:11:25,0.01,1132460.73,7.39,623.00,0.33,2.96
22/3/5,11:11:43,0.01,1126277.37,250.70,300.00,0.34,0.09
22/3/5,11:12:1,0.01,1125598.34,244.54,300.00,0.34,0.09
22/3/5,11:12:20,0.01,1126798.75,7.61,623.00,0.34,2.96
22/3/5,11:12:38,0.01,1128691.10,244.54,300.00,0.34,0.09
22/3/5,11:12:56,0.01,1123774.77,7.23,623.00,0.32,2.96
22/3/5,11:13:14,0.01,1120291.36,7.70,623.00,0.35,2.96
22/3/5,11:13:32,0.01,1119542.62,236.03,300.00,0.32,0.09
22/3/5,11:13:50,0.01,1123645.83,7.65,623.00,0.34,2.96
22/3/5,11:14:8,0.01,1122002.09,252.76,300.00,0.35,0.09
22/3/5,11:14:26,0.01,1121272.16,6.82,623.00,0.31,2.96
22/3/5,11:14:44,0.01,1120811.65,7.70,623.00,0.35,2.96
22/3/5,11:15:2,0.01,1128646.38,241.02,300.00,0.33,0.09
22/3/5,11:15:20,0.01,1121376.43,7.51,623.00,0.34,2.96
22/3/5,11:15:38,0.01,1121920.67,252.17,300.00,0.35,0.09
22/3/5,11:15:56,0.01,1120229.41,7.81,623.00,0.35,2.96
22/3/5,11:16:14,0.01,1123277.66,7.74,623.00,0.35,2.96
22/3/5,11:16:32,0.01,1114345.11,248.65,300.00,0.34,0.09
22/3/5,11:16:50,0.01,1123979.06,7.68,623.00,0.34,2.96
22/3/5,11:17:8,0.01,1120815.90,231.33,300.00,0.32,0.09
22/3/5,11:17:26,0.01,1117972.83,7.68,623.00,0.34,2.96
22/3/5,11:17:44,0.01,1117241.38,7.09,623.00,0.32,2.96
22/3/5,11:18:2,0.01,1115899.58,244.24,300.00,0.34,0.09
22/3/5,11:18:20,0.01,1121638.66,7.36,623.00,0.33,2.96
22/3/5,11:18:38,0.01,1113034.41,249.53,300.00,0.34,0.09
22/3/5,11:18:56,0.01,1115271.97,7.57,623.00,0.34,2.96
22/3/5,11:19:14,0.01,1110323.25,7.56,623.00,0.34,2.96
22/3/5,11:19:32,0.01,1109270.83,238.37,300.00,0.33,0.09
22/3/5,11:19:50,0.01,1117101.15,7.57,623.00,0.34,2.96
22/3/5,11:20:8,0.01,1111261.73,246.59,300.00,0.34,0.09
22/3/5,11:20:26,0.01,1110785.34,7.61,623.00,0.34,2.96
22/3/5,11:20:43,0.01,1105613.31,7.44,623.00,0.33,2.96
22/3/5,11:21:1,0.01,1106993.74,235.14,300.00,0.32,0.09
22/3/5,11:21:19,0.01,1113550.42,7.52,623.00,0.34,2.96
22/3/5,11:21:37,0.02,1113011.54,246.59,300.00,0.34,0.09
22/3/5,11:21:55,0.02,1103333.33,7.58,623.00,0.34,2.96
22/3/5,11:22:13,0.02,1102601.46,241.31,300.00,0.33,0.09
22/3/5,11:22:31,0.02,1105636.74,251.58,300.00,0.35,0.09
22/3/5,11:22:49,0.02,1098126.95,7.71,623.00,0.35,2.96
22/3/5,11:23:6,0.02,1097297.30,251.29,300.00,0.34,0.09
22/3/5,11:23:24,0.02,1100312.50,7.63,623.00,0.34,2.96
22/3/5,11:23:42,0.02,1101876.96,239.55,300.00,0.33,0.09
22/3/5,11:24:0,0.02,1104179.73,254.23,300.00,0.35,0.09
22/3/5,11:24:18,0.02,1102505.22,7.64,623.00,0.34,2.96
22/3/5,11:24:36,0.02,1104806.69,236.91,300.00,0.33,0.09
22/3/5,11:24:54,0.02,1104384.13,7.73,623.00,0.35,2.96
22/3/5,11:25:11,0.02,1109052.63,238.67,300.00,0.33,0.09
22/3/5,11:25:29,0.02,1099270.07,243.66,300.00,0.33,0.09
22/3/5,11:25:47,0.02,1098543.18,7.54,623.00,0.34,2.96
22/3/5,11:26:5,0.02,1100208.77,246.59,300.00,0.34,0.09
22/3/5,11:26:23,0.02,1095937.50,7.39,623.00,0.33,2.96
22/3/5,11:26:40,0.02,1097604.17,245.71,300.00,0.34,0.09
22/3/5,11:26:58,0.02,1102725.37,252.17,300.00,0.35,0.09
22/3/5,11:27:16,0.02,1096875.00,7.37,623.00,0.33,2.96
22/3/5,11:27:34,0.02,1095933.26,251.00,300.00,0.34,0.09
22/3/5,11:27:52,0.02,1090738.81,7.20,623.00,0.32,2.96
22/3/5,11:28:9,0.02,1100418.85,239.55,300.00,0.33,0.09
22/3/5,11:28:27,0.02,1092708.33,7.05,623.00,0.32,2.96
22/3/5,11:28:45,0.02,1100209.64,7.33,623.00,0.33,2.96
22/3/5,11:29:3,0.02,1094240.84,249.24,300.00,0.34,0.09
22/3/5,11:29:20,0.02,1097689.08,7.33,623.00,0.33,2.96
22/3/5,11:29:38,0.02,1095278.07,252.46,300.00,0.35,0.09
22/3/5,11:29:56,0.02,1091431.56,7.24,623.00,0.33,2.96
22/3/5,11:30:14,0.02,1085177.45,7.17,623.00,0.32,2.96
22/3/5,11:30:31,0.02,1087265.14,250.70,300.00,0.34,0.09
22/3/5,11:30:49,0.02,1090899.58,7.56,623.00,0.34,2.96
22/3/5,11:31:7,0.02,1092872.12,248.94,300.00,0.34,0.09
22/3/5,11:31:24,0.02,1084183.14,7.36,623.00,0.33,2.96
22/3/5,11:31:42,0.02,1088401.25,245.42,300.00,0.34,0.09
22/3/5,11:32:0,0.02,1089016.74,239.25,300.00,0.33,0.09
22/3/5,11:32:17,0.02,1086743.22,7.69,623.00,0.35,2.96
22/3/5,11:32:35,0.02,1087133.89,236.03,300.00,0.32,0.09
22/3/5,11:32:53,0.02,1084045.88,7.45,623.00,0.33,2.96
22/3/5,11:33:10,0.02,1081647.55,248.35,300.00,0.34,0.09
22/3/5,11:33:28,0.02,1083908.05,248.06,300.00,0.34,0.09
22/3/5,11:33:46,0.02,1083995.82,7.69,623.00,0.35,2.96
22/3/5,11:34:3,0.02,1079958.25,236.91,300.00,0.33,0.09
22/3/5,11:34:21,0.02,1081315.24,7.63,623.00,0.34,2.96
22/3/5,11:34:39,0.02,1078310.74,252.17,300.00,0.35,0.09
22/3/5,11:34:56,0.02,1078333.33,7.29,623.00,0.33,2.96
22/3/5,11:35:14,0.02,1073569.20,7.38,623.00,0.33,2.96
22/3/5,11:35:31,0.02,1074297.61,247.47,300.00,0.34,0.09
22/3/5,11:35:49,0.02,1077139.87,7.62,623.00,0.34,2.96
22/3/5,11:36:7,0.03,1074190.18,238.37,300.00,0.33,0.09
22/3/5,11:36:24,0.03,1084138.66,7.70,623.00,0.35,2.96
22/3/5,11:36:42,0.03,1072008.32,251.88,300.00,0.35,0.09
22/3/5,11:36:59,0.03,1073486.43,243.07,300.00,0.33,0.09
22/3/5,11:37:17,0.03,1078451.88,7.40,623.00,0.33,2.96
22/3/5,11:37:35,0.03,1073695.20,225.16,300.00,0.31,0.09
22/3/5,11:37:52,0.03,1074217.12,7.56,623.00,0.34,2.96
22/3/5,11:38:10,0.03,1068951.19,241.60,300.00,0.33,0.09
22/3/5,11:38:27,0.03,1071786.83,7.74,623.00,0.35,2.96
22/3/5,11:38:45,0.03,1071250.00,7.59,623.00,0.34,2.96
22/3/5,11:39:2,0.03,1074581.59,235.73,300.00,0.32,0.09
22/3/5,11:39:20,0.03,1070668.06,7.69,623.00,0.35,2.96
22/3/5,11:39:37,0.03,1072041.88,247.18,300.00,0.34,0.09
22/3/5,11:39:55,0.03,1078781.51,7.65,623.00,0.34,2.96
22/3/5,11:40:12,0.03,1074947.59,249.53,300.00,0.34,0.09
22/3/5,11:40:30,0.03,1071548.12,252.46,300.00,0.35,0.09
22/3/5,11:40:47,0.03,1066006.26,7.47,623.00,0.34,2.96
22/3/5,11:41:5,0.03,1071338.91,239.55,300.00,0.33,0.09
22/3/5,11:41:22,0.03,1061746.36,7.36,623.00,0.33,2.96
22/3/5,11:41:40,0.03,1066701.46,247.77,300.00,0.34,0.09
22/3/5,11:41:57,0.03,1067819.71,7.75,623.00,0.35,2.96
22/3/5,11:42:15,0.03,1068167.54,7.77,623.00,0.35,2.96
22/3/5,11:42:32,0.03,1066561.84,243.07,300.00,0.33,0.09
22/3/5,11:42:50,0.03,1062878.00,7.45,623.00,0.33,2.96
22/3/5,11:43:7,0.03,1066317.99,238.96,300.00,0.33,0.09
22/3/5,11:43:25,0.03,1067400.42,7.54,623.00,0.34,2.96
22/3/5,11:43:42,0.03,1067156.35,235.73,300.00,0.32,0.09
22/3/5,11:44:0,0.03,1067087.28,249.24,300.00,0.34,0.09
22/3/5,11:44:17,0.03,1061989.53,7.27,623.00,0.33,2.96
22/3/5,11:44:35,0.03,1062473.79,241.02,300.00,0.33,0.09
22/3/5,11:44:52,0.03,1057708.33,7.76,623.00,0.35,2.96
22/3/5,11:45:9,0.03,1052445.37,249.82,300.00,0.34,0.09
22/3/5,11:45:27,0.03,1054375.00,7.64,623.00,0.34,2.96
22/3/5,11:45:44,0.03,1010421.05,7.76,623.00,0.35,2.96
22/3/5,11:46:1,0.03,1053235.91,236.91,300.00,0.33,0.09
22/3/5,11:46:18,0.03,1050833.33,7.33,623.00,0.33,2.96
22/3/5,11:46:36,0.03,1050677.79,241.02,300.00,0.33,0.09
22/3/5,11:46:53,0.03,1049062.50,7.64,623.00,0.34,2.96
22/3/5,11:47:10,0.03,1054659.69,239.55,300.00,0.33,0.09
22/3/5,11:47:28,0.03,1054450.26,240.14,300.00,0.33,0.09
22/3/5,11:47:45,0.03,1054916.32,7.44,623.00,0.33,2.96
22/3/5,11:48:3,0.03,1047708.33,239.25,300.00,0.33,0.09
22/3/5,11:48:20,0.03,1051616.27,7.28,623.00,0.33,2.96
22/3/5,11:48:37,0.03,1051623.04,247.77,300.00,0.34,0.09
22/3/5,11:48:55,0.03,1049947.86,7.04,623.00,0.32,2.96
22/3/5,11:49:12,0.03,1046979.17,251.88,300.00,0.35,0.09
22/3/5,11:49:29,0.03,1048643.01,246.59,300.00,0.34,0.09
22/3/5,11:49:47,0.03,1053144.65,7.60,623.00,0.34,2.96
22/3/5,11:50:4,0.03,1101103.75,244.54,300.00,0.34,0.09
22/3/5,11:50:21,0.03,1045046.92,7.32,623.00,0.33,2.96
22/3/5,11:50:39,0.04,1048066.88,245.13,300.00,0.34,0.09
22/3/5,11:50:56,0.04,1038981.29,7.43,623.00,0.33,2.96
22/3/5,11:51:13,0.04,1052405.86,7.46,623.00,0.33,2.96
22/3/5,11:51:30,0.04,1046652.72,250.12,300.00,0.34,0.09
22/3/5,11:51:48,0.04,1043020.83,7.21,623.00,0.32,2.96
22/3/5,11:52:5,0.04,1044397.91,241.90,300.00,0.33,0.09
22/3/5,11:52:22,0.04,1042693.11,7.45,623.00,0.33 2.96
22/3/5,12:52:16,0.00,908881.92,7.01,623.00,0.31,2.96
22/3/5,12:52:32,0.00,925365.34,226.63,300.00,0.31,0.09
22/3/5,12:52:48,0.00,934619.40,7.03,623.00,0.32,2.96
22/3/5,12:53:4,0.00,942335.77,223.11,300.00,0.31,0.09
22/3/5,12:53:21,0.00,950573.51,7.10,623.00,0.32,2.96
22/3/5,12:53:37,0.00,943589.74,226.04,300.00,0.31,0.09
22/3/5,12:53:54,0.00,966319.08,7.10,623.00,0.32,2.96
22/3/5,12:54:10,0.00,1080913.35,228.10,300.00,0.31,0.09
22/3/5,12:54:27,0.00,978102.19,6.99,623.00,0.31,2.96
22/3/5,12:54:44,0.00,978958.33,236.61,300.00,0.32,0.09
22/3/5,12:55:0,0.00,985312.50,231.92,300.00,0.32,0.09
22/3/5,12:55:17,0.00,990918.58,7.24,623.00,0.33,2.96
22/3/5,12:55:34,0.00,994056.31,234.85,300.00,0.32,0.09
22/3/5,12:55:51,0.00,998746.08,7.08,623.00,0.32,2.96
22/3/5,12:56:8,0.00,996871.74,228.10,300.00,0.31,0.09
22/3/5,12:56:25,0.00,1000833.33,7.30,623.00,0.33,2.96
22/3/5,12:56:41,0.00,1001772.68,243.66,300.00,0.33,0.09
22/3/5,12:56:58,0.00,1004479.17,7.45,623.00,0.33,2.96
22/3/5,12:57:15,0.00,1008020.83,7.22,623.00,0.32,2.96
22/3/5,12:57:32,0.00,1008958.33,233.38,300.00,0.32,0.09
22/3/5,12:57:49,0.00,1013242.96,7.39,623.00,0.33,2.96
22/3/5,12:58:6,0.00,1014911.37,238.96,300.00,0.33,0.09
22/3/5,12:58:23,0.00,1016145.83,7.51,623.00,0.34,2.96
22/3/5,12:58:40,0.00,1019791.67,244.54,300.00,0.34,0.09
22/3/5,12:58:57,0.00,1021666.67,7.47,623.00,0.34,2.96
22/3/5,12:59:15,0.01,1022083.33,7.35,623.00,0.33,2.96
22/3/5,12:59:32,0.01,1022708.33,242.19,300.00,0.33,0.09
22/3/5,12:59:49,0.01,1025338.89,7.56,623.00,0.34,2.96
22/3/5,13:0:6,0.01,1024166.67,246.89,300.00,0.34,0.09
22/3/5,13:0:23,0.01,1027244.26,7.55,623.00,0.34,2.96
22/3/5,13:0:40,0.01,1027737.23,248.06,300.00,0.34,0.09
22/3/5,13:0:57,0.01,1028229.17,7.41,623.00,0.33,2.96
22/3/5,13:1:14,0.01,1026875.00,7.43,623.00,0.33,2.96
22/3/5,13:1:31,0.01,1024141.52,249.82,300.00,0.34,0.09
22/3/5,13:1:49,0.01,1025860.27,7.60,623.00,0.34,2.96
22/3/5,13:2:6,0.01,1025520.83,249.82,300.00,0.34,0.09
22/3/5,13:2:23,0.01,1027187.50,7.69,623.00,0.35,2.96
22/3/5,13:2:40,0.01,1025729.17,248.65,300.00,0.34,0.09
22/3/5,13:2:57,0.01,1027291.67,7.62,623.00,0.34,2.96
22/3/5,13:3:14,0.01,1014494.26,7.53,623.00,0.34,2.96
22/3/5,13:3:31,0.01,1028645.83,251.58,300.00,0.35,0.09
22/3/5,13:3:48,0.01,1031979.17,7.53,623.00,0.34,2.96
22/3/5,13:4:6,0.01,1032291.67,251.88,300.00,0.35,0.09
22/3/5,13:4:23,0.01,1033020.83,7.78,623.00,0.35,2.96
22/3/5,13:4:40,0.01,1032395.83,251.29,300.00,0.34,0.09
22/3/5,13:4:57,0.01,1029968.78,7.79,623.00,0.35,2.96
22/3/5,13:5:14,0.01,1032325.34,7.69,623.00,0.35,2.96
22/3/5,13:5:31,0.01,1032221.06,246.59,300.00,0.34,0.09
22/3/5,13:5:49,0.01,1030969.76,7.80,623.00,0.35,2.96
22/3/5,13:6:6,0.01,1030031.28,255.69,300.00,0.35,0.09
22/3/5,13:6:23,0.01,1030833.33,7.86,623.00,0.35,2.96
22/3/5,13:6:40,0.01,1028362.88,250.41,300.00,0.34,0.09
22/3/5,13:6:57,0.01,1029687.50,7.32,623.00,0.33,2.96
22/3/5,13:7:14,0.01,1028884.25,7.68,623.00,0.34,2.96
22/3/5,13:7:31,0.01,1020707.60,246.01,300.00,0.34,0.09
22/3/5,13:7:48,0.01,1009375.00,7.72,623.00,0.35,2.96
22/3/5,13:8:6,0.01,1029509.91,253.93,300.00,0.35,0.09
22/3/5,13:8:23,0.01,1029895.83,7.48,623.00,0.34,2.96
22/3/5,13:8:40,0.01,1028303.85,254.23,300.00,0.35,0.09
22/3/5,13:8:57,0.01,1029062.50,7.74,623.00,0.35,2.96
22/3/5,13:9:14,0.01,1030656.93,7.55,623.00,0.34,2.96
22/3/5,13:9:31,0.01,1026847.03,250.70,300.00,0.34,0.09
22/3/5,13:9:48,0.01,1030208.33,7.46,623.00,0.33,2.96
22/3/5,13:10:6,0.01,1028616.02,253.05,300.00,0.35,0.09
22/3/5,13:10:23,0.01,1028645.83,7.74,623.00,0.35,2.96
22/3/5,13:10:40,0.01,1027291.67,248.65,300.00,0.34,0.09
22/3/5,13:10:57,0.01,1024661.81,7.83,623.00,0.35,2.96
22/3/5,13:11:14,0.01,1025833.33,7.58,623.00,0.34,2.96
22/3/5,13:11:31,0.01,1026173.10,253.93,300.00,0.35,0.09
22/3/5,13:11:48,0.01,1025312.50,7.82,623.00,0.35,2.96
22/3/5,13:12:6,0.01,1023933.40,245.71,300.00,0.34,0.09
22/3/5,13:12:23,0.01,1028541.67,7.73,623.00,0.35,2.96
22/3/5,13:12:40,0.01,1030520.83,251.29,300.00,0.34,0.09
22/3/5,13:12:57,0.01,1029895.83,7.73,623.00,0.35,2.96
22/3/5,13:13:14,0.01,1026041.67,7.72,623.00,0.35,2.96
22/3/5,13:13:31,0.01,1024791.67,245.13,300.00,0.34,0.09
22/3/5,13:13:48,0.02,1040105.82,7.74,623.00,0.35,2.96
22/3/5,13:14:5,0.02,1024453.69,244.83,300.00,0.34,0.09
22/3/5,13:14:23,0.02,1026145.83,7.56,623.00,0.34,2.96
22/3/5,13:14:40,0.02,1019062.50,185.53,300.00,0.25,0.09
22/3/5,13:14:57,0.02,1021770.83,7.63,623.00,0.34,2.96
22/3/5,13:15:14,0.02,1021354.17,7.72,623.00,0.35,2.96
22/3/5,13:15:31,0.02,1020499.48,245.71,300.00,0.34,0.09
22/3/5,13:15:48,0.02,1021331.95,7.66,623.00,0.34,2.96
22/3/5,13:16:5,0.02,1020312.50,253.05,300.00,0.35,0.09
22/3/5,13:16:22,0.02,1019812.30,7.74,623.00,0.35,2.96
22/3/5,13:16:39,0.02,1016562.50,251.29,300.00,0.34,0.09
22/3/5,13:16:56,0.02,1017101.15,7.73,623.00,0.35,2.96
22/3/5,13:17:13,0.02,1017536.53,7.54,623.00,0.34,2.96
22/3/5,13:17:30,0.02,1015920.92,252.17,300.00,0.35,0.09
22/3/5,13:17:47,0.02,1014375.00,7.71,623.00,0.35,2.96
22/3/5,13:18:4,0.02,1012695.11,251.88,300.00,0.35,0.09
22/3/5,13:18:21,0.02,1013007.28,7.71,623.00,0.35,2.96
22/3/5,13:18:38,0.02,1013437.50,250.12,300.00,0.34,0.09
22/3/5,13:18:55,0.02,1017241.38,7.64,623.00,0.34,2.96
22/3/5,13:19:12,0.02,1013555.79,255.69,300.00,0.35,0.09
22/3/5,13:19:29,0.02,1011145.83,248.35,300.00,0.34,0.09
22/3/5,13:19:46,0.02,1011666.67,7.74,623.00,0.35,2.96
22/3/5,13:20:3,0.02,1027677.62,245.13,300.00,0.34,0.09
22/3/5,13:20:20,0.02,1014181.44,7.52,623.00,0.34,2.96
22/3/5,13:20:37,0.02,1013229.17,248.94,300.00,0.34,0.09
22/3/5,13:20:54,0.02,1013929.31,7.71,623.00,0.35,2.96
22/3/5,13:21:11,0.02,1018333.33,245.71,300.00,0.34,0.09
22/3/5,13:21:28,0.02,1014583.33,252.17,300.00,0.35,0.09
22/3/5,13:21:45,0.02,1005625.00,7.51,623.00,0.34,2.96
22/3/5,13:22:2,0.02,1008229.17,248.35,300.00,0.34,0.09
22/3/5,13:22:19,0.02,1007507.82,7.68,623.00,0.34,2.96
22/3/5,13:22:36,0.02,1003746.10,246.89,300.00,0.34,0.09
22/3/5,13:22:53,0.02,1004479.17,7.80,623.00,0.35,2.96
22/3/5,13:23:10,0.02,1001977.11,253.93,300.00,0.35,0.09
22/3/5,13:23:27,0.02,1001144.64,7.63,623.00,0.34,2.96
22/3/5,13:23:44,0.02,1003333.33,7.71,623.00,0.35,2.96
22/3/5,13:24:0,0.02,1000520.29,253.93,300.00,0.35,0.09
22/3/5,13:24:17,0.02,1001977.11,7.76,623.00,0.35,2.96
22/3/5,13:24:34,0.02,1001664.93,247.47,300.00,0.34,0.09
22/3/5,13:24:51,0.02,1005735.14,7.66,623.00,0.34,2.96
22/3/5,13:25:8,0.02,1003225.81,249.82,300.00,0.34,0.09
22/3/5,13:25:25,0.02,1001768.99,7.73,623.00,0.35,2.96
22/3/5,13:25:42,0.02,997606.66,253.64,300.00,0.35,0.09
22/3/5,13:25:59,0.02,996257.80,253.05,300.00,0.35,0.09
22/3/5,13:26:16,0.02,997190.43,7.68,623.00,0.34,2.96
22/3/5,13:26:32,0.02,995416.67,253.05,300.00,0.35,0.09
22/3/5,13:26:49,0.02,994895.83,7.67,623.00,0.34,2.96
22/3/5,13:27:6,0.02,992500.00,251.88,300.00,0.35,0.09
22/3/5,13:27:23,0.02,991145.83,7.82,623.00,0.35,2.96
22/3/5,13:27:40,0.02,990520.83,251.58,300.00,0.35,0.09
22/3/5,13:27:56,0.02,985966.74,7.68,623.00,0.34,2.96
22/3/5,13:28:13,0.03,992797.49,7.83,623.00,0.35,2.96
22/3/5,13:28:30,0.03,988241.42,238.37,300.00,0.33,0.09
22/3/5,13:28:47,0.03,992299.69,7.56,623.00,0.34,2.96
22/3/5,13:29:4,0.03,992187.50,248.06,300.00,0.34,0.09
22/3/5,13:29:20,0.03,990010.41,7.71,623.00,0.35,2.96
22/3/5,13:29:37,0.03,990416.67,250.41,300.00,0.34,0.09
22/3/5,13:29:54,0.03,988750.00,7.71,623.00,0.35,2.96
22/3/5,13:30:11,0.03,989166.67,252.17,300.00,0.35,0.09
22/3/5,13:30:27,0.03,984791.67,251.58,300.00,0.35,0.09
22/3/5,13:30:44,0.03,985744.02,7.91,623.00,0.35,2.96
22/3/5,13:31:1,0.03,984703.43,269.78,300.00,0.37,0.09
22/3/5,13:31:18,0.03,987708.33,7.69,623.00,0.35,2.96
22/3/5,13:31:34,0.03,991891.89,258.92,300.00,0.36,0.09
22/3/5,13:31:51,0.03,987513.01,7.65,623.00,0.34,2.96
22/3/5,13:32:8,0.03,986250.00,248.65,300.00,0.34,0.09
22/3/5,13:32:25,0.03,981600.83,7.80,623.00,0.35,2.96
22/3/5,13:32:41,0.03,987291.67,250.41,300.00,0.34,0.09
22/3/5,13:32:58,0.03,986458.33,250.41,300.00,0.34,0.09
22/3/5,13:33:15,0.03,985818.56,7.73,623.00,0.35,2.96
22/3/5,13:33:32,0.03,987929.24,254.52,300.00,0.35,0.09
22/3/5,13:33:48,0.03,983142.56,7.84,623.00,0.35,2.96
22/3/5,13:34:5,0.03,979500.52,254.52,300.00,0.35,0.09
22/3/5,13:34:22,0.03,980416.67,7.65,623.00,0.34,2.96
22/3/5,13:34:38,0.03,979791.67,251.00,300.00,0.34,0.09
22/3/5,13:34:55,0.03,980000.00,7.57,623.00,0.34,2.96
22/3/5,13:35:12,0.03,992000.00,7.63,623.00,0.34,2.96
22/3/5,13:35:28,0.03,967291.67,248.65,300.00,0.34,0.09
22/3/5,13:35:45,0.03,976145.83,7.74,623.00,0.35,2.96
22/3/5,13:36:2,0.03,974921.96,253.05,300.00,0.35,0.09
